douban_film_id,title,page_number,rank_within_list,douban_rating,douban_votes,friend_rating,friend_rating_count,imdb_id
1295437,春天不是读书天 Ferris Bueller's Day Off,32,792,8.0,58656,7.5,26,tt0091042
1292270,梦之安魂曲 Requiem for a Dream,32,793,8.8,213444,8.5,66,tt0180093
1293846,西力传 Zelig,32,794,8.9,35285,9.0,43,tt0086637
1293448,鬼玩人2 Evil Dead II,32,795,7.3,13333,7.5,12,tt0092991
1307997,祝福 สุดเสน่หา,32,796,7.8,2349,7.5,17,tt0317171
1293213,恶魔 Les Diaboliques,32,797,8.4,20645,8.7,43,tt0046911
3040430,35杯朗姆酒 35 rhums,32,798,7.3,1562,8.0,15,tt1100048
1303378,日烦夜烦 Trouble Every Day,32,799,6.7,3935,8.4,14,tt0204700
1306360,"小野猫公路历险记 Faster, Pussycat! Kill! Kill!",32,800,6.3,971,4.0,1,tt0059170
1296949,巴黎浮世绘 Code inconnu: Récit incomplet de divers voyages,33,801,7.6,7278,7.7,26,tt0216625
1305327,青梅竹马 青梅竹馬,33,802,8.0,37665,7.6,64,tt0089866
1295116,西线无战事 All Quiet on the Western Front,33,803,8.9,32167,7.7,15,tt0020629
1292065,疤面煞星 Scarface,33,804,8.4,96391,7.4,42,tt0086250
1306548,趣味游戏 Funny Games,33,805,7.2,17903,7.5,31,tt0119167
1928196,玛格丽特 Margaret,33,806,6.4,1900,6.7,3,tt0466893
1303293,制片人 The Producers,33,807,7.4,1251,7.0,4,tt0063462
1298471,恐怖走廊 Shock Corridor,33,808,7.7,2890,7.8,12,tt0057495
1418998,梵高 Van Gogh,33,809,7.7,4801,8.5,24,tt0103190
1300952,"崩溃边缘的女人 Mujeres al borde de un ataque de ""nervios""",33,810,7.8,9400,7.5,26,tt0095675
1421933,禁忌的游戏 Jeux interdits,33,811,8.4,5901,7.8,18,tt0043686
1303467,亚伯拉罕山谷 Vale Abraão,33,812,8.1,1601,9.1,13,tt0108471
1303973,狗·星·人：序曲 Prelude: Dog Star Man,33,813,7.1,448,6.0,4,tt0234512
1292511,收播新闻 Broadcast News,33,814,7.0,952,8.0,6,tt0092699
1477717,南方 El sur,33,815,8.3,8975,8.3,38,tt0084740
2266216,罗丝·霍巴德 Rose Hobart,33,816,7.2,328,4.0,1,tt0138758
1296988,巴黎一妇人 A Woman of Paris: A Drama of Fate,33,817,7.5,1900,8.0,7,tt0014624
1872133,三峡好人,33,818,8.4,167861,8.4,91,tt0859765
1291976,狗脸的岁月 Mitt liv som hund,33,819,8.4,18227,9.1,13,tt0089606
1293027,受难记 Passion,33,820,7.3,1555,7.5,8,tt0084481
1293444,巴格达妙贼 The Thief of Bagdad,33,821,7.5,1668,6.7,3,tt0033152
1298494,夏夜的微笑 Sommarnattens leende,33,822,7.6,4280,7.6,15,tt0048641
35225859,小妈妈 Petite maman,33,823,8.0,21536,7.1,47,tt13204490
1296105,幸运儿 O Lucky Man!,33,824,8.3,697,9.0,2,tt0070464
1422951,灰熊人 Grizzly Man,33,825,8.4,7656,9.1,20,tt0427312
1300644,早春 Deep End,34,826,7.5,6720,8.3,13,tt0066122
1303710,裸岛 裸の島,34,827,8.5,3943,7.7,15,tt0056049
5050316,迷失之地 Losing Ground,34,828,7.3,90,8.0,1,tt0084269
1292216,爱情是狗娘 Amores perros,34,829,8.2,52256,7.9,38,tt0245712
1292370,剪刀手爱德华 Edward Scissorhands,34,830,8.7,1096916,8.3,87,tt0099487
1293312,黄巾骑兵队 She Wore a Yellow Ribbon,34,831,6.5,853,6.5,4,tt0041866
2968813,生人勿进 Låt den rätte komma in,34,832,7.6,49690,7.6,32,tt1139797
1303077,电车狂 どですかでん,34,833,7.9,8986,6.7,15,tt0065649
1296935,不可撤销 Irréversible,34,834,6.8,54523,7.0,34,tt0290673
1304603,小飞象 Dumbo,34,835,8.4,36166,8.0,10,tt0033563
1466788,赤线地带 赤線地帯,34,836,8.1,3208,8.1,18,tt0048933
1305337,他人之子 Le fils,34,837,8.1,7160,8.5,44,tt0291172
1449471,蔷薇的葬礼 薔薇の葬列,34,838,8.3,5261,7.7,13,tt0064068
1909533,巴黎公社 La commune (Paris 1871),34,839,8.5,552,6.0,1,tt0257497
1294947,大逃亡 The Great Escape,34,840,8.3,10613,7.8,9,tt0057115
1296030,天外魔花 Invasion of the Body Snatchers,34,841,7.8,5238,7.8,11,tt0049366
1302614,奇异小子 Gummo,34,842,7.5,3732,7.8,10,tt0119237
1962116,我在伊朗长大 Persepolis,34,843,8.7,134227,7.9,38,tt0808417
1438652,无耻混蛋 Inglourious Basterds,34,844,8.7,532311,8.8,105,tt0361748
1304866,女人的烦恼 Female Trouble,34,845,7.6,1854,7.0,4,tt0072979
1301216,歼匪喋血战 White Heat,34,846,8.2,2428,9.2,5,tt0042041
1297042,天使 Angel,34,847,7.7,1653,8.2,12,tt0028575
1301161,惊爆点 Point Break,34,848,7.4,9545,6.9,11,tt0102685
1855658,希特勒：一部德国的电影 Hitler - ein Film aus Deutschland,34,849,8.4,350,4.0,1,tt0076147
1901908,衰弱症 Астенический синдром,34,850,8.1,410,10.0,1,tt0096841
27087724,好莱坞往事 Once Upon a Time... in Hollywood,35,851,7.3,258203,7.5,104,tt7131622
1303525,流浪者之歌 Дом за вешање,35,852,9.0,24508,8.9,20,tt0097223
1295740,我的美国舅舅 Mon oncle d'Amérique,35,853,8.0,5497,8.3,15,tt0081176
1293371,太空先锋 The Right Stuff,35,854,7.8,2412,8.8,10,tt0086197
1295384,星河战队 Starship Troopers,35,855,8.0,112963,8.0,37,tt0120201
10535568,阿黛尔的生活 La Vie d'Adèle,35,856,8.4,274793,8.5,82,tt2278871
1855308,麦基与尼基 Mikey and Nicky,35,857,7.9,804,9.0,2,tt0074901
3012451,"太早，太迟 Trop tôt, trop tard",35,858,7.1,158,8.0,1,tt0083230
3442923,长夜绵绵 Toute une nuit,35,859,7.8,2157,8.8,12,tt0084808
1293677,羞耻 Skammen,35,860,8.2,6216,8.0,5,tt0063611
1298789,菲律宾浴血战 They Were Expendable,35,861,6.6,329,,0,tt0038160
1294915,克莱尔的膝盖 Le genou de Claire,35,862,7.8,16234,8.0,59,tt0065772
1303446,西西里岛 Sicilia!,35,863,7.8,1280,8.6,13,tt0200135
1295295,独领风骚 Clueless,35,864,7.7,46269,6.5,8,tt0112697
1547099,我的小情人 Mes petites amoureuses,35,865,7.3,1110,8.5,12,tt0071833
1292207,铁皮鼓 Die Blechtrommel,35,866,8.3,62834,8.5,46,tt0078875
1292849,拯救大兵瑞恩 Saving Private Ryan,35,867,9.1,700696,8.6,59,tt0120815
1766084,间谍 Spione,35,868,8.2,861,8.0,4,tt0019415
1293996,上海快车 Shanghai Express,35,869,6.9,1958,6.5,8,tt0023458
1306049,我们如此相爱 C'eravamo tanto amati,35,870,8.3,1594,9.1,7,tt0075793
1325958,蒂凡尼的早餐 Breakfast at Tiffany's,35,871,8.1,247231,6.9,43,tt0054698
1293439,女煞葛洛莉 Gloria,35,872,7.6,6994,7.8,19,tt0080798
1484012,未知者 The Unknown,35,873,8.1,1075,7.0,4,tt0018528
1303813,饲养乌鸦 Cría cuervos,35,874,8.4,8918,8.2,16,tt0074360
2368635,边缘 Окраина,35,875,6.3,86,2.0,1,tt0024402
1294917,巨蟒与圣杯 Monty Python and the Holy Grail,36,876,7.9,22756,8.2,35,tt0071853
1300570,罗宾汉历险记 The Adventures of Robin Hood,36,877,7.1,1942,6.0,5,tt0029843
1301261,"红军与白军 Csillagosok, katonák",36,878,8.2,4588,7.9,27,tt0061537
33413905,大西洋 Atlantique,36,879,6.5,3013,6.3,31,tt10199586
1306505,红高粱,36,880,8.5,295526,8.1,85,tt0093206
1293929,廊桥遗梦 The Bridges of Madison County,36,881,8.8,255223,8.3,55,tt0112579
1477848,疯狂的爱情 L'amour fou,36,882,8.0,863,8.5,16,tt0062663
1300116,乱点鸳鸯谱 The Misfits,36,883,7.2,2014,8.0,5,tt0055184
3082472,秘境里斯本 Mistérios de Lisboa,36,884,7.5,1322,8.3,6,tt20259142
3621245,木乃伊之夜 المومياء,36,885,7.3,148,,0,tt0064703
1418997,非洲女王号 The African Queen,36,886,7.6,4219,7.2,12,tt0043265
1295137,灵欲春宵 Who's Afraid of Virginia Woolf?,36,887,7.9,5925,7.2,17,tt0061184
1303419,摩根河的奇迹 The Miracle of Morgan's Creek,36,888,6.8,296,7.0,4,tt0037077
1299112,梦 夢,36,889,8.7,71405,8.1,45,tt0100998
1316580,春夏秋冬又一春 봄 여름 가을 겨울 그리고 봄,36,890,8.5,134191,8.1,49,tt0374546
1306027,史楚锡流浪记 Stroszek,36,891,8.4,4283,8.8,17,tt0075276
2268557,四季 Времена года,36,892,8.3,502,8.5,8,tt0298597
1296563,隔墙花 La femme d'à côté,36,893,7.1,2567,7.1,14,tt0082370
1292785,空前绝后满天飞 Airplane!,36,894,7.5,20879,6.8,16,tt0080339
1303466,亲爱的日记 Caro diario,36,895,7.6,4280,8.1,16,tt0109382
1297320,艳舞女郎 Showgirls,36,896,7.1,14335,7.9,32,tt0114436
1299485,朱丽叶与魔鬼 Giulietta degli spiriti,36,897,7.6,7026,8.0,21,tt0059229
1295834,极度空间 They Live,36,898,7.4,10959,7.5,15,tt0096256
1293623,扎布里斯基角 Zabriskie Point,36,899,8.0,4996,8.1,21,tt0066601
1304347,饶舌 Tongues Untied,36,900,8.0,752,7.0,2,tt0103099
1292520,色情酒店 Exotica,37,901,6.8,2101,7.8,12,tt0109759
1292669,血溅十三号警署 Assault on Precinct 13,37,902,7.3,3081,6.9,13,tt0074156
1299898,夜深血红 Profondo rosso,37,903,7.7,7481,8.2,18,tt0073582
1303412,礼物 It's a Gift,37,904,5.8,127,4.7,3,tt0025318
2135352,终点旅店 Hôtel Terminus,37,905,,,,,
1427359,故乡 Heimat - Eine Chronik in elf Teilen,37,906,9.0,621,8.0,1,tt0087400
1465471,幽灵马车 Körkarlen,37,907,8.4,5275,8.7,11,tt0012364
3047754,温蒂和露西 Wendy and Lucy,37,908,7.7,4924,8.3,27,tt1152850
1303456,河流,37,909,7.8,11944,8.2,41,tt0119263
1416910,雾码头 Le quai des brumes,37,910,7.7,2940,7.0,6,tt0030643
1437408,犯罪生涯 Ensayo de un crimen,37,911,7.9,1342,7.7,7,tt0048037
1306069,小早川家之秋 小早川家の秋,37,912,8.2,5907,8.1,17,tt0055052
4067195,米克的近路 Meek's Cutoff,37,913,7.2,2189,8.2,17,tt1518812
1981967,福利 Welfare,37,914,8.6,165,9.0,2,tt0073887
1302911,沙漠中的西蒙 Simón del desierto,37,915,7.9,2060,7.4,16,tt0059719
10438585,禁忌 Tabu,37,916,7.5,3198,8.0,18,tt2153963
1962587,外来人 Ceddo,37,917,,,,,
1293177,桃色血案 Anatomy of a Murder,37,918,8.1,7602,8.4,15,tt0052561
1316522,一个美国人在巴黎 An American in Paris,37,919,7.1,6587,5.2,17,tt0043278
1305431,恶魔之夜 Night of the Demon,37,920,7.3,796,7.7,6,tt0050766
1292889,基督最后的诱惑 The Last Temptation of Christ,37,921,7.8,8395,8.2,16,tt0095497
1722722,佐恩引理 Zorn's Lemma,37,922,7.9,339,8.0,4,tt0131149
21323277,幻梦墓园 รักที่ขอนแก่น,37,923,7.7,7063,8.4,41,tt2818654
1299716,源泉 The Fountainhead,37,924,7.2,652,8.0,2,tt0041386
1293839,罗马假日 Roman Holiday,37,925,9.1,1016756,8.4,91,tt0046250
1940179,星期天的人们 Menschen am Sonntag,38,926,7.5,803,7.6,5,tt0020163
1296339,爱在黎明破晓前 Before Sunrise,38,927,8.8,763360,8.9,94,tt0112471
1296519,喋血双雄 喋血雙雄,38,928,8.5,93687,8.1,48,tt0097202
1308755,僵尸肖恩 Shaun of the Dead,38,929,7.6,220037,7.6,65,tt0365748
1292891,烽火赤焰万里情 Reds,38,930,7.9,2083,8.0,2,tt0082979
1300790,第七天堂 7th Heaven,38,931,7.9,675,7.5,8,tt0018379
1306218,屠夫 Le boucher,38,932,7.0,519,7.5,4,tt0064106
1302399,血尸夜 Near Dark,38,933,6.3,878,6.0,3,tt0093605
1302542,血迷宫 Blood Simple,38,934,7.8,46650,8.2,50,tt0086979
1422917,暴力史 A History of Violence,38,935,7.4,30308,8.0,45,tt0399146
1292985,七美人 Pasqualino Settebellezze,38,936,7.6,830,8.5,4,tt0075040
1292509,珍妮的画像 Portrait of Jennie,38,937,8.0,2065,7.0,4,tt0040705
1424334,洞 Le trou,38,938,9.2,58125,9.2,32,tt0054407
1463715,飞蛾之光 Mothlight,38,939,6.9,999,6.2,9,tt0057324
1979027,安逸人生 Il Sorpasso,38,940,8.0,1192,7.7,6,tt0056512
1300106,美国风情画 American Graffiti,38,941,7.6,5869,8.0,8,tt0069704
1293045,肮脏的哈里 Dirty Harry,38,942,7.7,7774,7.6,11,tt0066999
1921860,大象 Elephant,38,943,7.9,2432,8.5,8,tt0097270
2978169,从云端到反抗 Dalla nube alla resistenza,38,944,7.9,244,7.5,4,tt0079023
1427865,赤裸童年 L'enfance nue,38,945,7.7,1708,7.9,14,tt0065695
1292330,恋恋风尘 戀戀風塵,38,946,8.7,107114,8.9,84,tt0091406
1306486,母狗 La Chienne,38,947,7.7,1435,7.8,8,tt0021739
1291552,指环王3：王者无敌 The Lord of the Rings: The Return of the King,38,948,9.3,876800,8.7,85,tt0167260
2142191,"赫鲁斯塔廖夫，开车！ Хрусталёв, машину!",38,949,7.5,227,6.0,1,tt0156701
3828369,"日记 1973-1983 יומן, 1973-1983",38,950,,,,,
1293172,末代皇帝 The Last Emperor,39,951,9.3,984555,9.4,104,tt0093389
1308074,回归 Возвращение,39,952,8.6,33789,9.1,53,tt0376968
1300930,冰风暴 The Ice Storm,39,953,7.9,34925,8.1,45,tt0119349
1298366,斯巴达克斯 Spartacus,39,954,8.1,32265,7.4,32,tt0054331
1292062,美国丽人 American Beauty,39,955,8.5,350785,8.7,82,tt0169547
1297548,黑暗时代 Excalibur,39,956,7.0,887,6.0,1,tt0082348
3118188,甜蜜的梦魇 Mababangong Bangungot,39,957,8.3,680,9.0,4,tt0076341
1296289,奥赛罗 Othello,39,958,7.8,2027,8.3,7,tt0045251
2028645,拆弹部队 The Hurt Locker,39,959,7.8,184735,7.4,50,tt0887912
1293698,铁窗喋血 Cool Hand Luke,39,960,8.0,7533,7.7,15,tt0061512
1652587,阿凡达 Avatar,39,961,8.8,1527374,8.4,121,tt0499549
3012443,被咒之爱 Amor de Perdição,39,962,,,,,
1433496,决斗 Duel,39,963,7.9,7089,8.0,15,tt0067023
1295644,这个杀手不太冷 Léon,39,964,9.4,2477603,8.6,124,tt0110413
1299026,焦点新闻 Z,39,965,8.2,4942,8.8,22,tt0065234
1825703,碧海青天夜夜心 The Tarnished Angels,39,966,7.6,614,7.2,8,tt0051055
1297424,奥林匹亚1：民族的节日 Olympia 1. Teil - Fest der Völker,39,967,8.9,4355,8.0,9,tt0030522
1300957,小丑之夜 Gycklarnas afton,39,968,7.9,3258,8.0,6,tt0045848
1297016,枪疯 Gun Crazy,39,969,7.7,1858,7.3,6,tt0042530
1299857,漫长的告别 Долгие проводы,39,970,7.5,394,6.0,2,tt0092905
1294860,阳光下的决斗 Duel in the Sun,39,971,7.4,1139,7.3,6,tt0038499
1293760,捉鬼敢死队 Ghostbusters,39,972,6.7,17979,6.1,18,tt0087332
2155524,真心的苏西 True Heart Susie,39,973,7.5,347,9.0,2,tt0010806
1292646,情枭的黎明 Carlito's Way,39,974,8.7,51639,9.1,36,tt0106519
1301230,夺魂索 Rope,39,975,8.1,73451,7.6,51,tt0040746
1434232,"我是一个黑人 Moi, un noir",40,976,8.0,613,6.7,3,tt0051942
1295728,早餐俱乐部 The Breakfast Club,40,977,8.0,32084,7.1,19,tt0088847
1771234,疯狂的一页 狂った一頁,40,978,7.8,1568,6.3,6,tt0017048
1437326,狐及其友 Faustrecht der Freiheit,40,979,7.9,1919,8.5,16,tt0072976
1303247,午后枪声 Ride the High Country,40,980,7.2,685,6.9,7,tt0056412
1296736,钢琴家 The Pianist,40,981,9.3,717260,8.9,85,tt0253474
1292937,特殊任务 The Last Detail,40,982,7.4,781,7.3,6,tt0070290
1299536,不良少女莫妮卡 Sommaren med Monika,40,983,7.9,12911,7.7,39,tt0046345
1848297,鲁莽时刻 The Reckless Moment,40,984,7.1,520,7.3,3,tt0041786
1763134,汉江怪物 괴물,40,985,7.6,322464,7.6,70,tt0468492
1963079,安纳塔汉 Anatahan,40,986,6.9,915,5.3,3,tt0046712
1436858,衣冠禽兽 La bête humaine,40,987,7.4,1560,8.0,8,tt0029957
1294654,一千零一夜 Il fiore delle mille e una notte,40,988,7.4,6431,8.2,17,tt0071502
1394342,通往绞刑架的电梯 Ascenseur pour l'échafaud,40,989,8.2,10768,8.2,32,tt0051378
1850440,没有和解 Nicht versöhnt oder Es hilft nur Gewalt wo Gewalt herrscht,40,990,7.5,491,8.3,6,tt0059503
1303083,怪谈 怪談,40,991,8.6,28114,8.6,31,tt0058279
1306028,浪子春潮 Saturday Night and Sunday Morning,40,992,7.2,1077,6.7,3,tt0054269
1301978,吉尔达 Gilda,40,993,7.3,3661,6.7,12,tt0038559
10552811,汉兹沃思的歌 Handsworth Songs,40,994,,,,,
2344919,怒焰骄阳 Sholay,40,995,7.3,473,,0,tt0073707
1293683,艾德·伍德 Ed Wood,40,996,8.2,27404,8.5,29,tt0109707
1298736,甜妹妹 Sweetie,40,997,7.3,1325,8.0,5,tt0098725
1294240,教父3 The Godfather: Part III,40,998,9.0,414341,8.2,59,tt0099674
1429053,第二号 Numéro deux,40,999,7.7,378,7.8,10,tt0073471
